gid,assignee_gid,assignee_resource_type,assignee_status,completed,completed_at,created_at,due_at,due_on,hearted,modified_at,name,notes,num_hearts,parent,workspace_gid,workspace_resource_type,project_id,assignee,parent_gid,parent_resource_type,_BATCH_ID_,_BATCH_LAST_RUN_
1212561619703914,1207957399163090,user,inbox,false,,2025-12-22 16:32:53,,2026-01-02,false,2026-01-02 00:25:53,Upload Initial Due Diligence Docs,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621211146,1207957394937659,user,inbox,false,,2025-12-22 16:32:58,,2026-01-02,false,2026-01-02 00:21:15,Select Bank,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621211254,1207957394937659,user,inbox,false,,2025-12-22 16:32:58,,2026-01-02,false,2026-01-02 00:21:15,Select Investors,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619708957,1207957394937659,user,inbox,false,,2025-12-22 16:32:59,,2026-01-02,false,2026-01-02 00:21:15,Finalize Deal Structure and Org Chart,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621057994,1207708126459024,user,inbox,false,,2025-12-22 16:32:58,,2026-01-02,false,2026-01-02 00:11:38,Request Title Engagement Letter,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621058006,1207708126459024,user,inbox,false,,2025-12-22 16:32:58,,2026-01-15,false,2025-12-22 16:33:14,Receive Title Engagement Letter,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619703925,1207957394937659,user,inbox,false,,2025-12-22 16:32:53,,2026-01-15,false,2025-12-22 16:33:13,Schedule Kick-off Call,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621212402,1207957399163090,user,inbox,false,,2025-12-22 16:32:59,,2026-01-15,false,2025-12-22 16:34:13,Upload Detailed Due Diligence Items,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621211134,1207957394937659,user,inbox,false,,2025-12-22 16:32:58,,2026-01-15,false,2025-12-22 16:33:13,Receive Bank Term Sheet,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621212426,1207957394937659,user,inbox,false,,2025-12-22 16:33:00,,2026-01-20,false,2025-12-22 16:33:14,Approve Bank Term Sheet,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621197544,1207957394937659,user,inbox,false,,2025-12-22 16:33:04,,2026-01-15,false,2025-12-22 16:33:14,Receive Investor Term Sheet,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621197556,1207957394937659,user,inbox,false,,2025-12-22 16:33:04,,2026-01-20,false,2025-12-22 16:33:14,Approve Investor Term Sheet,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619708945,1207957394937659,user,inbox,false,,2025-12-22 16:32:59,,2026-01-15,false,2025-12-22 16:33:14,Order Appraisal,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619703936,1207957394937659,user,inbox,false,,2025-12-22 16:32:53,,2026-02-14,false,2025-12-22 16:33:13,Receive Bank Approval,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621211266,1207957394937659,user,inbox,false,,2025-12-22 16:32:58,,2026-02-14,false,2025-12-22 16:33:13,Receive Investor Approval,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621212414,1207957394937659,user,inbox,false,,2025-12-22 16:32:59,,2026-02-14,false,2025-12-22 16:33:14,Receive Loan Docs,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619850081,1207957394937659,user,inbox,false,,2025-12-22 16:32:59,,2026-02-19,false,2025-12-22 16:33:14,Setup Deposit Account,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619850237,1207708126459024,user,inbox,false,,2025-12-22 16:33:00,,2026-02-19,false,2025-12-22 16:33:14,Generate Draft Settlement Statement,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619850060,1207708126459024,user,inbox,false,,2025-12-22 16:32:59,,2026-02-24,false,2025-12-22 16:33:15,Approve Loan Docs,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561620607423,1207957394937659,user,inbox,false,,2025-12-22 16:32:55,,2026-02-24,false,2025-12-22 16:33:15,Review Funding,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619850225,1207957394937659,user,inbox,false,,2025-12-22 16:32:59,,2026-02-24,false,2025-12-22 16:33:15,Approve Settlement Statement,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621211278,1207957394937659,user,inbox,false,,2025-12-22 16:32:58,2026-03-01 10:00:00,2026-03-01,false,2025-12-31 09:09:38,Close Construction Loan,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619845965,1209371954135547,user,inbox,false,,2025-12-22 16:32:53,,2026-04-15,false,2025-12-22 16:33:15,Setup Project in IMS,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561620615785,1209371954135547,user,inbox,false,,2025-12-22 16:33:04,,2026-04-15,false,2025-12-22 16:33:15,Create Stabilized Model,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619845976,1209371954135547,user,inbox,false,,2025-12-22 16:32:53,,2026-04-15,false,2025-12-22 16:33:15,Update Portfolio Dashboard,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212546854141139,1207957399163090,user,inbox,false,,2025-12-22 16:32:52,,2026-05-15,false,2025-12-22 16:33:15,Bind Builders Risk Insurance,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619845954,1207957399163090,user,inbox,false,,2025-12-22 16:32:52,,2026-05-15,false,2025-12-22 16:33:15,Upload Building Permits,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561620607401,1209371954135547,user,inbox,false,,2025-12-22 16:32:54,,2026-03-17,false,2025-12-22 16:33:15,Create Developer Fee Invoice,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619704996,1208562500231177,user,inbox,false,,2025-12-22 16:32:54,,2026-03-17,false,2025-12-22 16:33:15,Send Developer Fee to Stoa Group,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561620607412,1209371954135547,user,inbox,false,,2025-12-22 16:32:55,,2026-03-17,false,2025-12-22 16:33:15,Receive Closing Fee Invoice,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619704985,1208562500231177,user,inbox,false,,2025-12-22 16:32:54,,2026-03-18,false,2025-12-22 16:33:15,Send Closing Fee to Preferred Equity,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621057982,1207708126459024,user,inbox,false,,2025-12-22 16:32:57,,2026-03-21,false,2025-12-22 16:33:15,Save all Executed Closing Docs,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561619850249,1207957399163090,user,inbox,false,,2025-12-22 16:33:00,,2026-06-14,false,2025-12-22 16:33:15,Start Owners Books,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621061566,1209371954135547,user,inbox,false,,2025-12-22 16:33:00,,2026-03-17,false,2025-12-22 16:33:16,Add Dates to Loan Covenants and Maturities Section,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212551724213767,1207957394937659,user,inbox,false,,2025-12-22 16:32:52,,,false,2025-12-22 16:33:28,Construction Period Maturity,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212551724213778,1207957394937659,user,inbox,false,,2025-12-22 16:32:53,,,false,2025-12-22 16:33:29,Mini-Perm Loan Maturities,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621209263,1207957394937659,user,inbox,false,,2025-12-22 16:32:53,,,false,2025-12-22 16:33:30,Construction Completion Covenant,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621209274,1207957394937659,user,inbox,false,,2025-12-22 16:32:53,,,false,2025-12-22 16:33:32,1st DSCR Covenant,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561620607230,1207957394937659,user,inbox,false,,2025-12-22 16:32:54,,,false,2025-12-22 16:33:33,2nd DSCR Covenant,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561621209285,1207957394937659,user,inbox,false,,2025-12-22 16:32:53,,,false,2025-12-22 16:33:34,Occupancy Covenant,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561620607208,1207957394937659,user,inbox,false,,2025-12-22 16:32:54,,,false,2025-12-22 16:33:35,Compliance Certificates,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212561620607219,1207957394937659,user,inbox,false,,2025-12-22 16:32:54,,,false,2025-12-22 16:33:37,Redemption Plans,,0,,543185907056595,workspace,1212552979289027,,,,112.0,2026-01-06 09:59:56
1212625288221178,,,upcoming,false,,2025-12-30 20:39:30,,,false,2025-12-30 20:39:32,Key Parties,"Lender:
    

Lender Counsel:
    

Borrower Counsel:
    

Title Company:
    

Investors:
    

Investor Counsel:
    
",0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288222519,,,upcoming,false,,2025-12-30 20:39:30,,,false,2025-12-30 20:39:32,Term Sheets/Commitment Letters,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287712306,,,upcoming,false,,2025-12-30 20:39:20,,,false,2025-12-30 20:39:25,Bank Package,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287713492,,,upcoming,false,,2025-12-30 20:39:22,,,false,2025-12-30 20:39:26,Org Chart,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288670150,1207957399163090,user,inbox,false,,2025-12-30 20:39:19,,2026-05-19,false,2025-12-30 20:39:45,Create Initial Bank Package,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625285442103,1207957394937659,user,inbox,false,,2025-12-30 20:39:19,,2026-06-03,false,2025-12-30 20:39:41,Finalize Bank Package,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288670161,1209371954135547,user,inbox,false,,2025-12-30 20:39:19,,2026-06-03,false,2025-12-30 20:39:40,Create Initial IMS Project,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288670172,1207957399163090,user,inbox,false,,2025-12-30 20:39:19,,2026-06-03,false,2025-12-30 20:39:40,Upload Initial Due Diligence Docs,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288672518,1207957394937659,user,inbox,false,,2025-12-30 20:39:24,,2026-06-03,false,2025-12-30 20:39:41,Select Bank,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288672530,1207957394937659,user,inbox,false,,2025-12-30 20:39:24,,2026-06-03,false,2025-12-30 20:39:41,Select Investors,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212617072239485,1207957394937659,user,inbox,false,,2025-12-30 20:39:25,,2026-06-03,false,2025-12-30 20:39:41,Finalize Deal Structure and Org Chart,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287210565,1207708126459024,user,inbox,false,,2025-12-30 20:39:21,,2026-06-03,false,2025-12-30 20:39:41,Request Title Engagement Letter,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287713467,1207708126459024,user,inbox,false,,2025-12-30 20:39:21,,2026-07-03,false,2025-12-30 20:39:41,Receive Title Engagement Letter,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288670215,1207957394937659,user,inbox,false,,2025-12-30 20:39:20,,2026-07-03,false,2025-12-30 20:39:40,Schedule Kick-off Call,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212617072239497,1207957399163090,user,inbox,false,,2025-12-30 20:39:25,,2026-07-03,false,2025-12-30 20:39:42,Upload Detailed Due Diligence Items,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625282443410,1207957394937659,user,inbox,false,,2025-12-30 20:39:24,,2026-07-03,false,2025-12-30 20:39:41,Receive Bank Term Sheet,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287212953,1207957394937659,user,inbox,false,,2025-12-30 20:39:26,,2026-07-08,false,2025-12-30 20:39:42,Approve Bank Term Sheet,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288221154,1207957394937659,user,inbox,false,,2025-12-30 20:39:29,,2026-07-03,false,2025-12-30 20:39:42,Receive Investor Term Sheet,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288221166,1207957394937659,user,inbox,false,,2025-12-30 20:39:29,,2026-07-08,false,2025-12-30 20:39:42,Approve Investor Term Sheet,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287713743,1207957394937659,user,inbox,false,,2025-12-30 20:39:25,,2026-07-03,false,2025-12-30 20:39:42,Order Appraisal,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288670226,1207957394937659,user,inbox,false,,2025-12-30 20:39:20,,2026-08-02,false,2025-12-30 20:39:41,Receive Bank Approval,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288672542,1207957394937659,user,inbox,false,,2025-12-30 20:39:25,,2026-08-02,false,2025-12-30 20:39:41,Receive Investor Approval,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212617072239509,1207957394937659,user,inbox,false,,2025-12-30 20:39:26,,2026-08-02,false,2025-12-30 20:39:42,Receive Loan Docs,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625283956958,1207957394937659,user,inbox,false,,2025-12-30 20:39:24,,2026-08-07,false,2025-12-30 20:39:42,Setup Deposit Account,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212617072239419,1207708126459024,user,inbox,false,,2025-12-30 20:39:25,,2026-08-07,false,2025-12-30 20:39:43,Generate Draft Settlement Statement,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287713479,1207708126459024,user,inbox,false,,2025-12-30 20:39:22,,2026-08-12,false,2025-12-30 20:39:43,Approve Loan Docs,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288219897,1207957394937659,user,inbox,false,,2025-12-30 20:39:21,,2026-08-12,false,2025-12-30 20:39:43,Review Funding,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212617072239407,1207957394937659,user,inbox,false,,2025-12-30 20:39:25,,2026-08-12,false,2025-12-30 20:39:43,Approve Settlement Statement,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287713731,1207957394937659,user,inbox,false,,2025-12-30 20:39:25,2026-08-17 10:00:00,2026-08-17,false,2025-12-30 20:39:44,Close Construction Loan,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288670204,1209371954135547,user,inbox,false,,2025-12-30 20:39:19,,2026-10-01,false,2025-12-30 20:39:43,Setup Project in IMS,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288222527,1209371954135547,user,inbox,false,,2025-12-30 20:39:30,,2026-10-01,false,2025-12-30 20:39:43,Create Stabilized Model,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287712295,1209371954135547,user,inbox,false,,2025-12-30 20:39:20,,2026-10-01,false,2025-12-30 20:39:43,Update Portfolio Dashboard,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288670182,1207957399163090,user,inbox,false,,2025-12-30 20:39:19,,2026-10-31,false,2025-12-30 20:39:44,Bind Builders Risk Insurance,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288670193,1207957399163090,user,inbox,false,,2025-12-30 20:39:19,,2026-10-31,false,2025-12-30 20:39:44,Upload Building Permits,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288219875,1209371954135547,user,inbox,false,,2025-12-30 20:39:20,,2026-09-02,false,2025-12-30 20:39:44,Create Developer Fee Invoice,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287712324,1208562500231177,user,inbox,false,,2025-12-30 20:39:20,,2026-09-02,false,2025-12-30 20:39:44,Send Developer Fee to Stoa Group,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288219886,1209371954135547,user,inbox,false,,2025-12-30 20:39:21,,2026-09-02,false,2025-12-30 20:39:44,Receive Closing Fee Invoice,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287712313,1208562500231177,user,inbox,false,,2025-12-30 20:39:20,,2026-09-03,false,2025-12-30 20:39:44,Send Closing Fee to Preferred Equity,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287210553,1207708126459024,user,inbox,false,,2025-12-30 20:39:21,,2026-09-06,false,2025-12-30 20:39:44,Save all Executed Closing Docs,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287211892,1207957399163090,user,inbox,false,,2025-12-30 20:39:25,,2026-11-30,false,2025-12-30 20:39:44,Start Owners Books and Create Recurring Tasks,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625287211904,1209371954135547,user,inbox,false,,2025-12-30 20:39:25,,2026-09-02,false,2025-12-30 20:39:47,Add Dates to Loan Covenants and Maturities Section,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625286302507,1207957394937659,user,inbox,false,,2025-12-30 20:39:19,,,false,2025-12-30 20:39:46,Construction Period Maturity,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625286302518,1207957394937659,user,inbox,false,,2025-12-30 20:39:19,,,false,2025-12-30 20:39:46,Mini-Perm Loan Maturities,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625286302529,1207957394937659,user,inbox,false,,2025-12-30 20:39:19,,,false,2025-12-30 20:39:46,Construction Completion Covenant,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212617072237159,1207957394937659,user,inbox,false,,2025-12-30 20:39:20,,,false,2025-12-30 20:39:46,1st DSCR Covenant,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288219944,1207957394937659,user,inbox,false,,2025-12-30 20:39:21,,,false,2025-12-30 20:39:46,2nd DSCR Covenant,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212617072237170,1207957394937659,user,inbox,false,,2025-12-30 20:39:20,,,false,2025-12-30 20:39:46,Occupancy Covenant,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212617072237181,1207957394937659,user,inbox,false,,2025-12-30 20:39:21,,,false,2025-12-30 20:39:46,Compliance Certificates,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212625288219933,1207957394937659,user,inbox,false,,2025-12-30 20:39:21,,,false,2025-12-30 20:39:46,Redemption Plans,,0,,543185907056595,workspace,1212583363079368,,,,112.0,2026-01-06 09:59:56
1212611517822972,,,upcoming,false,,2025-12-29 15:58:04,,,false,2025-12-29 15:58:07,Key Parties,"Lender:
    

Lender Counsel:
    

Borrower Counsel:
    

Title Company:
    

Investors:
    

Investor Counsel:
    
",0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517822980,,,upcoming,false,,2025-12-29 15:58:04,,,false,2025-12-29 15:58:07,Term Sheets/Commitment Letters,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517808626,,,upcoming,false,,2025-12-29 15:57:52,,,false,2025-12-29 15:57:58,Bank Package,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517518355,,,upcoming,false,,2025-12-29 15:57:54,,,false,2025-12-29 15:57:59,Org Chart,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611515901412,1207957399163090,user,inbox,false,,2025-12-29 15:57:51,,2026-03-02,false,2025-12-29 16:00:50,Create Initial Bank Package,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212579761637994,1207957394937659,user,inbox,false,,2025-12-29 15:57:51,,2026-03-17,false,2025-12-29 15:58:13,Finalize Bank Package,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518819989,1209371954135547,user,inbox,false,,2025-12-29 15:57:51,,2026-03-17,false,2025-12-29 15:58:12,Create Initial IMS Project,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518820000,1207957399163090,user,inbox,false,,2025-12-29 15:57:52,,2026-03-17,false,2025-12-29 15:58:12,Upload Initial Due Diligence Docs,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518421276,1207957394937659,user,inbox,false,,2025-12-29 15:57:57,,2026-03-17,false,2025-12-29 15:58:12,Select Bank,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518421288,1207957394937659,user,inbox,false,,2025-12-29 15:57:58,,2026-03-17,false,2025-12-29 15:58:12,Select Investors,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517818942,1207957394937659,user,inbox,false,,2025-12-29 15:57:59,,2026-03-17,false,2025-12-29 15:58:13,Finalize Deal Structure and Org Chart,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517810993,1207708126459024,user,inbox,false,,2025-12-29 15:57:54,,2026-03-17,false,2025-12-29 15:58:13,Request Title Engagement Letter,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517811005,1207708126459024,user,inbox,false,,2025-12-29 15:57:54,,2026-04-16,false,2025-12-29 15:58:13,Receive Title Engagement Letter,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518820011,1207957394937659,user,inbox,false,,2025-12-29 15:57:52,,2026-04-16,false,2025-12-29 15:58:12,Schedule Kick-off Call,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517524013,1207957399163090,user,inbox,false,,2025-12-29 15:57:59,,2026-04-16,false,2025-12-29 15:58:13,Upload Detailed Due Diligence Items,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517520846,1207957394937659,user,inbox,false,,2025-12-29 15:57:57,,2026-04-16,false,2025-12-29 15:58:12,Receive Bank Term Sheet,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517820130,1207957394937659,user,inbox,false,,2025-12-29 15:57:59,,2026-04-21,false,2025-12-29 15:58:13,Approve Bank Term Sheet,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518981900,1207957394937659,user,inbox,false,,2025-12-29 15:58:03,,2026-04-16,false,2025-12-29 15:58:13,Receive Investor Term Sheet,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517822960,1207957394937659,user,inbox,false,,2025-12-29 15:58:04,,2026-04-21,false,2025-12-29 15:58:13,Approve Investor Term Sheet,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517818930,1207957394937659,user,inbox,false,,2025-12-29 15:57:58,,2026-04-16,false,2025-12-29 15:58:13,Order Appraisal,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517810697,1207957394937659,user,inbox,false,,2025-12-29 15:57:52,,2026-05-16,false,2025-12-29 15:58:12,Receive Bank Approval,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518421300,1207957394937659,user,inbox,false,,2025-12-29 15:57:58,,2026-05-16,false,2025-12-29 15:58:12,Receive Investor Approval,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517524025,1207957394937659,user,inbox,false,,2025-12-29 15:57:59,,2026-05-16,false,2025-12-29 15:58:13,Receive Loan Docs,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611516231071,1207957394937659,user,inbox,false,,2025-12-29 15:57:58,,2026-05-21,false,2025-12-29 15:58:13,Setup Deposit Account,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517818961,1207708126459024,user,inbox,false,,2025-12-29 15:57:58,,2026-05-21,false,2025-12-29 15:58:13,Generate Draft Settlement Statement,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517518342,1207708126459024,user,inbox,false,,2025-12-29 15:57:54,,2026-05-26,false,2025-12-29 15:58:13,Approve Loan Docs,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518823276,1207957394937659,user,inbox,false,,2025-12-29 15:57:53,,2026-05-26,false,2025-12-29 15:58:14,Review Funding,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517818949,1207957394937659,user,inbox,false,,2025-12-29 15:57:58,,2026-05-26,false,2025-12-29 15:58:14,Approve Settlement Statement,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517818918,1207957394937659,user,inbox,false,,2025-12-29 15:57:58,2026-05-31 10:00:00,2026-05-31,false,2025-12-29 15:58:14,Close Construction Loan,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517808604,1209371954135547,user,inbox,false,,2025-12-29 15:57:52,,2026-07-15,false,2025-12-29 15:58:14,Setup Project in IMS,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518429341,1209371954135547,user,inbox,false,,2025-12-29 15:58:04,,2026-07-15,false,2025-12-29 15:58:14,Create Stabilized Model,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517808615,1209371954135547,user,inbox,false,,2025-12-29 15:57:52,,2026-07-15,false,2025-12-29 15:58:14,Update Portfolio Dashboard,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212586295090352,1207957399163090,user,inbox,false,,2025-12-29 15:57:51,,2026-08-14,false,2025-12-29 15:58:14,Bind Builders Risk Insurance,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
